gene_symbol,lr_coef,lr_abs
PROK1,0.015015562,0.015015562
GAGE2A,0.015003636,0.015003636
SREK1IP1,0.015003071,0.015003071
TOMM7,0.0150021175,0.0150021175
ZNF512B,0.015001266,0.015001266
USP15,0.015000633,0.015000633
SMOC1,0.014999598,0.014999598
RAF1,0.0149992695,0.0149992695
ZNF792,0.014998861,0.014998861
C12orf43,0.014990486,0.014990486
WIPI2,0.014986588,0.014986588
SERPINB5,0.014985645,0.014985645
IGF2BP2,0.014981131,0.014981131
USP20,0.014978031,0.014978031
STRN,0.0149704795,0.0149704795
TRAIP,0.014967538,0.014967538
XDH,0.014964871,0.014964871
TNFAIP8L1,0.014963457,0.014963457
COL6A1,0.014958923,0.014958923
COLCA2,0.014956719,0.014956719
ZNF362,0.01495562,0.01495562
JMY,0.014955272,0.014955272
SNCA,0.014946158,0.014946158
SOBP,0.0149437,0.0149437
SIAH2,0.014938459,0.014938459
DECR2,0.014935518,0.014935518
SND1,0.014932652,0.014932652
RP11-114H23.2,0.014931286,0.014931286
IFIT5,0.014929836,0.014929836
ANXA7,0.014926219,0.014926219
CDKL1,0.014925958,0.014925958
SSBP3,0.014924068,0.014924068
NEURL3,0.014916774,0.014916774
SERPINC1,0.014914178,0.014914178
CTC-378H22.2,0.01491385,0.01491385
SYCE1,0.014909206,0.014909206
PAAF1,0.014908703,0.014908703
RP5-834N19.1,0.014906834,0.014906834
NCOR1,0.014906244,0.014906244
LRTOMT,0.014903476,0.014903476
FAM19A3,0.014901573,0.014901573
MARCH5,0.014901014,0.014901014
C1orf109,0.014896558,0.014896558
CAV2,0.01489084,0.01489084
TRAV1-2,0.014884823,0.014884823
LAMB1,0.014883841,0.014883841
RP1-80N2.3,0.014883005,0.014883005
CTC-297N7.10,0.014882253,0.014882253
PTPRR,0.014881354,0.014881354
RP11-849F2.7,0.014879086,0.014879086
RP11-115J16.1,0.014872652,0.014872652
GPR63,0.014872606,0.014872606
ZNF224,0.014870787,0.014870787
FOSL1,0.0148693975,0.0148693975
RP4-647C14.3,0.014867324,0.014867324
AQP5,0.014858897,0.014858897
RP11-173D3.1,0.014855604,0.014855604
FOS,0.014855112,0.014855112
PCDHA4,0.014848583,0.014848583
STARD9,0.014848105,0.014848105
SUMF2,0.014847288,0.014847288
LINC00327,0.014836934,0.014836934
ATP5C1,0.014835123,0.014835123
EIF5A2,0.014833285,0.014833285
MAPKAP1,0.0148322405,0.0148322405
CTC-550B14.7,0.01483044,0.01483044
MAPK11,0.014828035,0.014828035
CD55,0.014827511,0.014827511
GLT8D1,0.014822404,0.014822404
LARS,0.014819941,0.014819941
CHMP1A,0.0148159815,0.0148159815
ELL,0.014813617,0.014813617
PPP1R12A,0.014813115,0.014813115
FBRSL1,0.0148110995,0.0148110995
UGP2,0.014807155,0.014807155
DLL1,0.014802951,0.014802951
DAZAP1,0.014797515,0.014797515
PKP1,0.014794916,0.014794916
CHIC1,0.0147880465,0.0147880465
RGS20,0.014787524,0.014787524
RP11-1006G14.1,0.014786839,0.014786839
AC009961.3,0.014786686,0.014786686
EIF3A,0.014783638,0.014783638
RP4-604G5.1,0.014781915,0.014781915
RBM25,0.014769293,0.014769293
SHCBP1,0.014767864,0.014767864
SMAD1-AS2,0.014767161,0.014767161
ARL4C,0.014765254,0.014765254
ENO2,0.014761525,0.014761525
CDKN2C,0.014760144,0.014760144
PRKAA2,0.014758285,0.014758285
NXT2,0.014753916,0.014753916
MARCH7,0.0147517,0.0147517
HRH1,0.014751588,0.014751588
RP1-290I10.5,0.01474716,0.01474716
ARHGEF9,0.014746425,0.014746425
RP11-33O4.1,0.014732769,0.014732769
CRBN,0.014731883,0.014731883
ANTXR2,0.014730845,0.014730845
LINC01426,0.014729314,0.014729314
CAMK2N1,0.014719252,0.014719252
SEC24B,0.0147149535,0.0147149535
WDYHV1,0.014711863,0.014711863
HSH2D,0.014708167,0.014708167
SFT2D1,0.014705326,0.014705326
VTCN1,0.014697882,0.014697882
PARP3,0.01469443,0.01469443
FPR1,0.014691213,0.014691213
ITPR1-AS1,0.014689498,0.014689498
ST20-AS1,0.014684264,0.014684264
PICALM,0.014681357,0.014681357
RP11-131L12.3,0.014679356,0.014679356
LBX2-AS1,0.014676955,0.014676955
TMEM212,0.014675536,0.014675536
CTD-2545H1.2,0.014674987,0.014674987
FNDC3B,0.014668857,0.014668857
KCND3,0.014664514,0.014664514
RFX8,0.014654464,0.014654464
CRYBG3,0.0146511365,0.0146511365
OR2AE1,0.014647367,0.014647367
CTC-490G23.2,0.014646732,0.014646732
SREK1,0.014644961,0.014644961
RAMP1,0.014644837,0.014644837
C22orf31,0.0146437315,0.0146437315
ZSCAN2,0.014641844,0.014641844
USP44,0.014640148,0.014640148
FLJ27354,0.014638528,0.014638528
SYNGR3,0.014628549,0.014628549
RP11-521B24.5,0.014623421,0.014623421
ALCAM,0.014619032,0.014619032
HPSE2,0.014616891,0.014616891
KRTAP2-3,0.014613575,0.014613575
NRF1,0.014607135,0.014607135
RBM44,0.014606122,0.014606122
AC007192.4,0.014605743,0.014605743
OAZ3,0.014599089,0.014599089
KIAA0586,0.014595958,0.014595958
SGSM2,0.014593792,0.014593792
LFNG,0.014589079,0.014589079
PAPLN,0.014588478,0.014588478
RP4-784A16.5,0.014579313,0.014579313
ZNF559,0.014579053,0.014579053
RAPGEF5,0.014576819,0.014576819
FAM216A,0.0145739885,0.0145739885
RNASE9,0.0145729035,0.0145729035
C16orf95,0.014572571,0.014572571
C16orf46,0.014572303,0.014572303
APLN,0.014572271,0.014572271
GAS8-AS1,0.014571444,0.014571444
MAP2K6,0.014567874,0.014567874
IFNAR2,0.0145676825,0.0145676825
KLHDC1,0.014565988,0.014565988
ADPGK,0.014564145,0.014564145
RP11-46H11.12,0.014562156,0.014562156
AC007292.7,0.014557145,0.014557145
SPATS2L,0.014557039,0.014557039
IFI27L2,0.014551671,0.014551671
KIAA1456,0.014550691,0.014550691
CDV3,0.014548556,0.014548556
RP11-1212A22.4,0.014547961,0.014547961
RP11-661A12.5,0.014547483,0.014547483
NPY2R,0.014545012,0.014545012
TGM1,0.014544206,0.014544206
DIP2A,0.014542617,0.014542617
ADCY3,0.014539707,0.014539707
HIST2H3D,0.014538801,0.014538801
FAM129C,0.014538524,0.014538524
RP11-160H22.5,0.0145380525,0.0145380525
CLIP2,0.0145213315,0.0145213315
AC137932.4,0.014520439,0.014520439
TAB1,0.014519594,0.014519594
LINC00567,0.014519004,0.014519004
PLXDC2,0.014518585,0.014518585
USH1C,0.014518424,0.014518424
AP000350.5,0.014517418,0.014517418
RP4-781K5.7,0.014513258,0.014513258
PCDH19,0.014513249,0.014513249
LINC01485,0.014511458,0.014511458
SLFN5,0.0145095885,0.0145095885
NSDHL,0.014509127,0.014509127
GCSH,0.014508422,0.014508422
PKHD1L1,0.014506928,0.014506928
LRRC40,0.014501814,0.014501814
PGM5-AS1.1,0.01449501,0.01449501
RP1-41P2.7,0.014492425,0.014492425
BAG3,0.014491093,0.014491093
KB-173C10.1,0.014489116,0.014489116
FRY,0.014489079,0.014489079
MAPK7,0.01448906,0.01448906
ABCC1,0.014487182,0.014487182
CASC20,0.014487149,0.014487149
ZFYVE1,0.0144857615,0.0144857615
CRELD2,0.014482766,0.014482766
C9orf64,0.01447681,0.01447681
MAP3K14,0.014476535,0.014476535
TEKT2,0.0144659495,0.0144659495
AC062028.1,0.01445907,0.01445907
RAB35,0.014455908,0.014455908
IGSF6,0.014452527,0.014452527
ADGRF5,0.014452478,0.014452478
MYO1E,0.0144490935,0.0144490935
CCT2,0.014448218,0.014448218
ZNF563,0.014447926,0.014447926
NUP88,0.014447119,0.014447119
BISPR,0.014446658,0.014446658
ZNF300,0.014446051,0.014446051
AC098973.2,0.01444591,0.01444591
PCOLCE,0.014445907,0.014445907
HOXA13,0.014443388,0.014443388
TRPC5,0.014442396,0.014442396
AMY2B,0.014436833,0.014436833
PCYOX1,0.014436448,0.014436448
SIM1,0.014434969,0.014434969
RP11-703M24.5,0.014432631,0.014432631
KCNK15-AS1,0.014432265,0.014432265
TMTC4,0.014431818,0.014431818
SLC43A2,0.014429233,0.014429233
JAKMIP3,0.014428068,0.014428068
KCTD14,0.014423425,0.014423425
MBNL1,0.014423115,0.014423115
ZNF23,0.014415655,0.014415655
CTD-2002J20.1,0.014415117,0.014415117
ZNF595,0.014414932,0.014414932
CORO1C,0.014413434,0.014413434
LHFPL1,0.014405324,0.014405324
PLEKHA3,0.0144052645,0.0144052645
FZD1,0.014400921,0.014400921
MRPS22,0.014398662,0.014398662
EPB41L4A-AS2,0.014396803,0.014396803
CELF1,0.014392413,0.014392413
SFT2D3,0.014384043,0.014384043
AC123512.2,0.014383914,0.014383914
ALDH1B1,0.014382942,0.014382942
EIF4A1,0.014381125,0.014381125
NT5E,0.014380874,0.014380874
AC118754.4,0.014377829,0.014377829
RP11-488I20.8,0.014372999,0.014372999
AC025442.3,0.014370095,0.014370095
PTCHD4,0.014365757,0.014365757
MAP2K5,0.014365573,0.014365573
KRI1,0.014363139,0.014363139
C9orf47,0.014357989,0.014357989
ACADM,0.014355942,0.014355942
FXYD5,0.014353247,0.014353247
EVPLL,0.014343849,0.014343849
AL162759.1,0.014342978,0.014342978
GMNN,0.014337916,0.014337916
FAM66E,0.014337185,0.014337185
HCG11,0.014333725,0.014333725
TMC3,0.014332037,0.014332037
TMOD1,0.014331881,0.014331881
N6AMT1,0.014330243,0.014330243
R3HDM4,0.014329067,0.014329067
IGHV3OR16-15,0.014324079,0.014324079
SPANXA2-OT1,0.014323796,0.014323796
SKAP2,0.014322305,0.014322305
VWA3A,0.014322014,0.014322014
PJA1,0.014320341,0.014320341
SMPD1,0.0143191805,0.0143191805
GPR135,0.014318185,0.014318185
CSK,0.0143172415,0.0143172415
PEX14,0.014314926,0.014314926
TECTA,0.014309816,0.014309816
CYP1B1,0.014305482,0.014305482
RP11-167J8.3,0.014304409,0.014304409
INTS6,0.014303649,0.014303649
GMPR2,0.014302072,0.014302072
MAGI1,0.0143001,0.0143001
LINC00313,0.014291327,0.014291327
MMP14,0.01428575,0.01428575
RPS6,0.014284631,0.014284631
RP11-256P1.1,0.01428253,0.01428253
MAP3K14-AS1,0.014282421,0.014282421
VIPR2,0.014281473,0.014281473
RP11-326K13.4,0.014280379,0.014280379
RPUSD3,0.014279767,0.014279767
DRD4,0.014273798,0.014273798
IL20RB,0.014273314,0.014273314
ANO1,0.014266486,0.014266486
RP3-323A16.1,0.014265131,0.014265131
AC141928.1,0.014264442,0.014264442
RP11-315D16.2,0.014262484,0.014262484
AKT1S1,0.0142574785,0.0142574785
RP11-213H15.1,0.0142561225,0.0142561225
KHDRBS2,0.014254632,0.014254632
ERI3,0.014249796,0.014249796
WRB,0.014248385,0.014248385
ZNF584,0.014244299,0.014244299
FGF12,0.014243307,0.014243307
LINC00092,0.014240407,0.014240407
TCP11L1,0.01423969,0.01423969
COQ10B,0.0142396465,0.0142396465
NDUFAF4,0.014236298,0.014236298
RP11-287D1.3,0.01423564,0.01423564
NTHL1,0.014235448,0.014235448
DCAF16,0.014234811,0.014234811
PRR29-AS1,0.014231305,0.014231305
RP11-778D9.13,0.014230117,0.014230117
RP11-359E3.4,0.014229611,0.014229611
CTC-518P12.6,0.014228788,0.014228788
RP11-845M18.6,0.0142276,0.0142276
GGA2,0.014219869,0.014219869
CTB-96E2.7,0.014218693,0.014218693
TTC24,0.014218056,0.014218056
ZNF414,0.0142144635,0.0142144635
SNPH,0.014213538,0.014213538
ATP2C1,0.0142119825,0.0142119825
C9orf129,0.014206128,0.014206128
CPT1C,0.014203271,0.014203271
RPS6KA1,0.014202265,0.014202265
ZCWPW2,0.014195753,0.014195753
HLA-DPA1,0.014195225,0.014195225
ZNF669,0.01418845,0.01418845
OLFM4,0.014186236,0.014186236
CTC-558O2.2,0.014184486,0.014184486
MRE11A,0.014181963,0.014181963
RBAK-RBAKDN,0.014179578,0.014179578
RP5-907D15.4,0.014174563,0.014174563
RPA1,0.0141714495,0.0141714495
RP11-17M16.2,0.014170764,0.014170764
CTA-221G9.7,0.014166784,0.014166784
AC010091.1,0.014157976,0.014157976
CYB5R4,0.014155574,0.014155574
WFDC5,0.01415254,0.01415254
TTLL1,0.014151619,0.014151619
PRDM11,0.01414826,0.01414826
RP11-583F2.5,0.014143116,0.014143116
AP000439.2,0.014142936,0.014142936
SPDYA,0.014142483,0.014142483
ACADVL,0.014142041,0.014142041
ISL2,0.014140471,0.014140471
RP11-696N14.1,0.014138534,0.014138534
RP1-117B12.4,0.014137717,0.014137717
FOXN2,0.014137402,0.014137402
SRD5A1,0.014136122,0.014136122
C9orf69,0.01413491,0.01413491
ARSJ,0.014130751,0.014130751
SRRM5,0.014129269,0.014129269
TAS1R1,0.014124785,0.014124785
CEP57,0.014124737,0.014124737
DDR2,0.014124665,0.014124665
RP11-44F14.2,0.014124218,0.014124218
RP11-1079K10.4,0.014123228,0.014123228
HAUS4,0.014121193,0.014121193
MED27,0.01412078,0.01412078
NOSTRIN,0.014120372,0.014120372
ZMIZ1-AS1,0.014120346,0.014120346
TBCE,0.014119918,0.014119918
CRIPT,0.014116262,0.014116262
OR56B1,0.014113083,0.014113083
TRMT2B,0.014107833,0.014107833
HOXD10,0.014106684,0.014106684
ELANE,0.014106282,0.014106282
THOC6,0.01409985,0.01409985
ATP6AP1,0.0140957665,0.0140957665
TUT1,0.014093529,0.014093529
DENND2A,0.014091498,0.014091498
RP11-428J1.4,0.014091377,0.014091377
DKFZp779M0652,0.014076583,0.014076583
RP11-488L18.10,0.014076155,0.014076155
VSIG10,0.014068779,0.014068779
NUP50,0.014059798,0.014059798
CACNA1E,0.014049528,0.014049528
RNF222,0.014047677,0.014047677
LUZP1,0.01404767,0.01404767
TXNRD2,0.014045613,0.014045613
BUD31,0.014041674,0.014041674
PCGF1,0.014039684,0.014039684
ST3GAL5,0.014038914,0.014038914
C3orf67,0.014037948,0.014037948
RP11-5C23.1,0.01403545,0.01403545
FZD4,0.014033761,0.014033761
BCAN,0.014033507,0.014033507
TGIF2-C20orf24,0.014030664,0.014030664
IST1,0.014029994,0.014029994
SLC27A3,0.0140250875,0.0140250875
SEMA5B,0.014021771,0.014021771
C21orf33,0.014015741,0.014015741
GNG2,0.01401253,0.01401253
PRSS2,0.0140113495,0.0140113495
CTC-523E23.1,0.014008792,0.014008792
RP5-902P8.10,0.014004551,0.014004551
SLC9A7,0.014004269,0.014004269
HCAR2,0.013996378,0.013996378
HYLS1,0.013994134,0.013994134
ECHDC2,0.013992285,0.013992285
PIP4K2A,0.013988407,0.013988407
AC009502.4,0.013982408,0.013982408
NEURL4,0.013972902,0.013972902
TM4SF18,0.013964635,0.013964635
MADD,0.013962593,0.013962593
SAT2,0.013961425,0.013961425
LINC01541,0.013952812,0.013952812
MAP3K5,0.0139468275,0.0139468275
SLC37A4,0.013945888,0.013945888
TRAPPC5,0.013941319,0.013941319
CHPF2,0.013940029,0.013940029
SREBF1,0.013939086,0.013939086
AC010504.2,0.0139373215,0.0139373215
SIPA1L3,0.013935764,0.013935764
CCDC53,0.013927844,0.013927844
SLC13A3,0.013924188,0.013924188
MYLPF,0.013921292,0.013921292
LINC00444,0.0139116505,0.0139116505
C2orf70,0.0139081925,0.0139081925
IFI16,0.013908103,0.013908103
CTD-3126B10.1,0.013904466,0.013904466
DIRAS1,0.013897142,0.013897142
SGK1,0.013890915,0.013890915
ATRN,0.013888665,0.013888665
LY75,0.013884327,0.013884327
RP11-217B7.2,0.013882289,0.013882289
CANX,0.013880163,0.013880163
SPPL3,0.013879126,0.013879126
TRBV11-2,0.013878782,0.013878782
RP11-111M22.2,0.013876319,0.013876319
RP11-417E7.2,0.013869873,0.013869873
KLF11,0.0138672665,0.0138672665
NOL4,0.013866532,0.013866532
AC011288.2,0.013864316,0.013864316
PXDN,0.013864093,0.013864093
MRPL44,0.013859688,0.013859688
GCNT2,0.013853372,0.013853372
SPHKAP,0.013850517,0.013850517
PXN,0.01383974,0.01383974
NLRC4,0.01383861,0.01383861
MAP2K7,0.013837776,0.013837776
DDX28,0.013833544,0.013833544
OXGR1,0.013833487,0.013833487
PTPN20,0.0138308965,0.0138308965
PDZD2,0.013827099,0.013827099
CDHR3,0.013826295,0.013826295
PCDHB15,0.013823335,0.013823335
HIST1H4E,0.013821915,0.013821915
PLIN4,0.013821259,0.013821259
AFAP1,0.0138174025,0.0138174025
LIN28A,0.01380678,0.01380678
PDGFRA,0.013800593,0.013800593
SLC2A13,0.0138004,0.0138004
BUB3,0.013795333,0.013795333
ITIH6,0.013794081,0.013794081
PKM,0.013788647,0.013788647
FKBP15,0.0137831755,0.0137831755
IL13RA2,0.013775366,0.013775366
SLC35F2,0.013774132,0.013774132
RP11-367N14.3,0.013773912,0.013773912
SRSF2,0.013772395,0.013772395
RAB27B,0.013770139,0.013770139
CD53,0.0137694385,0.0137694385
CCDC64B,0.013763449,0.013763449
ARHGAP18,0.013762805,0.013762805
WDR43,0.013759618,0.013759618
KLK12,0.013756304,0.013756304
PLEKHO1,0.013752773,0.013752773
IL17RE,0.013752354,0.013752354
EFHC2,0.013751844,0.013751844
FGF14-AS2,0.013743103,0.013743103
ALDH3B1,0.013741346,0.013741346
CBLC,0.013731328,0.013731328
ELOVL1,0.013729928,0.013729928
MYOCD,0.0137274,0.0137274
CTD-3187F8.14,0.013723567,0.013723567
RP11-353N14.2,0.013720759,0.013720759
ARFGEF1,0.013714222,0.013714222
AC008937.3,0.013713772,0.013713772
CLEC2D,0.013713433,0.013713433
WDSUB1,0.013713062,0.013713062
FGFBP1,0.013712103,0.013712103
ZNF623,0.0137100555,0.0137100555
SNHG23,0.013708072,0.013708072
KLHL9,0.013700924,0.013700924
CMTM7,0.0136989225,0.0136989225
ARRDC2,0.013698168,0.013698168
FGF5,0.013695579,0.013695579
LLGL2,0.013693511,0.013693511
DDX54,0.013692342,0.013692342
RNF39,0.013690168,0.013690168
RP11-76P2.4,0.013688699,0.013688699
SUMF1,0.0136833675,0.0136833675
RP11-354K1.2,0.013682761,0.013682761
REPS1,0.013682724,0.013682724
KSR1,0.013679105,0.013679105
MIR646HG,0.013678091,0.013678091
NLRP13,0.0136768585,0.0136768585
RP11-669E14.4,0.0136768585,0.0136768585
WDR92,0.013674533,0.013674533
IGHV1-3,0.013671983,0.013671983
CLEC4M,0.013671756,0.013671756
CATSPER2,0.013668982,0.013668982
CTC-297N7.9,0.013666467,0.013666467
BTBD16,0.013665913,0.013665913
TC2N,0.01366218,0.01366218
GALNTL6,0.013661886,0.013661886
NR1D1,0.013659318,0.013659318
CEBPA-AS1,0.01365005,0.01365005
EDIL3,0.013648114,0.013648114
CTD-2555A7.2,0.013647099,0.013647099
RP11-569G13.3,0.013642796,0.013642796
MAT1A,0.013634524,0.013634524
SLC25A29,0.01362569,0.01362569
TARS,0.013625373,0.013625373
RUBCN,0.013624466,0.013624466
PCDH8,0.013624406,0.013624406
AP2A2,0.013624024,0.013624024
AC025335.1,0.013621066,0.013621066
FOXD4L1,0.013617382,0.013617382
RP11-350N15.5,0.013616929,0.013616929
SPRY2,0.013615517,0.013615517
AP006621.6,0.013613731,0.013613731
NOTCH2NL,0.013605454,0.013605454
LINC01229,0.013604608,0.013604608
SLC6A7,0.013602688,0.013602688
RP11-802O23.3,0.0136024,0.0136024
STK17B,0.013601136,0.013601136
KDELC1,0.0135996565,0.0135996565
CTA-929C8.6,0.013598967,0.013598967
BRPF3,0.013597757,0.013597757
HLA-DRB1,0.013592699,0.013592699
RAB2A,0.013592315,0.013592315
MIB1,0.013588946,0.013588946
ST3GAL2,0.013588193,0.013588193
ZC3H7B,0.013586424,0.013586424
HLA-F,0.013586263,0.013586263
TPSB2,0.013586079,0.013586079
HRCT1,0.013585508,0.013585508
CTD-2246P4.1,0.013584846,0.013584846
B3GNT6,0.013583849,0.013583849
PIK3R2,0.013582722,0.013582722
PKNOX2,0.01358269,0.01358269
SLC4A1,0.0135735655,0.0135735655
COPB2,0.013572616,0.013572616
MYADM,0.013571421,0.013571421
SPEG,0.0135653345,0.0135653345
C3orf36,0.013564495,0.013564495
CTB-25B13.9,0.013563196,0.013563196
LIG1,0.013561799,0.013561799
ZFP91,0.0135517325,0.0135517325
TCN2,0.01354903,0.01354903
ELAVL2,0.013547699,0.013547699
MCOLN2,0.013546889,0.013546889
FAM222B,0.013542943,0.013542943
CREB3L4,0.013542052,0.013542052
NAA16,0.013539781,0.013539781
FLT4,0.013539584,0.013539584
OCA2,0.013539394,0.013539394
AC136616.1,0.013537499,0.013537499
IGKV1D-12,0.013533225,0.013533225
CPVL,0.013532989,0.013532989
SAA2,0.013531076,0.013531076
PIM2,0.013530511,0.013530511
HIST2H2AB,0.013526946,0.013526946
ZNF519,0.013518695,0.013518695
GINM1,0.013518137,0.013518137
RP3-422G23.4,0.0135146845,0.0135146845
SLC20A1,0.013511479,0.013511479
RP11-136I14.5,0.013509754,0.013509754
RARRES1,0.013504128,0.013504128
PKN1,0.013503719,0.013503719
TMEM40,0.013501326,0.013501326
RP11-736N17.11,0.013501169,0.013501169
PROB1,0.013494841,0.013494841
MLXIPL,0.013489304,0.013489304
AP000343.2,0.013484791,0.013484791
PUM3,0.0134840775,0.0134840775
GGACT,0.013482886,0.013482886
RP11-526F3.1,0.013482156,0.013482156
GALNT7,0.013477525,0.013477525
TPR,0.013477465,0.013477465
PRPH2,0.013475964,0.013475964
FCHSD1,0.013471652,0.013471652
ADM2,0.013470145,0.013470145
RFC4,0.01346845,0.01346845
NAPSA,0.01346076,0.01346076
Z83844.1,0.0134573495,0.0134573495
RP11-977B10.2,0.013454555,0.013454555
PIGL,0.0134543935,0.0134543935
ZNF140,0.01345238,0.01345238
ZBTB34,0.013448231,0.013448231
TBATA,0.0134476805,0.0134476805
FAM89A,0.01344639,0.01344639
PPM1G,0.013442931,0.013442931
CTC-455F18.1,0.013440357,0.013440357
RPRML,0.013438179,0.013438179
HLA-A,0.013435762,0.013435762
RGP1,0.01343467,0.01343467
RP11-513G11.4,0.01343425,0.01343425
ANKRD17,0.013434175,0.013434175
POLDIP3,0.013433625,0.013433625
U2SURP,0.013432762,0.013432762
FAM9A,0.013430924,0.013430924
TNFSF13B,0.013423729,0.013423729
ELP4,0.013422225,0.013422225
MAP1LC3B2,0.013419584,0.013419584
TSGA13,0.013414214,0.013414214
ARAP3,0.013412913,0.013412913
C6orf136,0.013410281,0.013410281
PHLDA3,0.013406141,0.013406141
TTI1,0.013403853,0.013403853
GLIPR1,0.013397111,0.013397111
CCDC88A,0.013395931,0.013395931
ZNF85,0.013394579,0.013394579
COL10A1,0.013392038,0.013392038
HOMER1,0.013390805,0.013390805
BCLAF1,0.013386698,0.013386698
SLC22A23,0.01338608,0.01338608
TNNI3,0.013384686,0.013384686
TACSTD2,0.013383035,0.013383035
RP11-109E12.1,0.0133826025,0.0133826025
NYX,0.013381934,0.013381934
TOR1A,0.013378612,0.013378612
CACNA2D2,0.013373366,0.013373366
NXNL2,0.013368856,0.013368856
SRC,0.013367393,0.013367393
RP11-464F9.20,0.013364333,0.013364333
RP11-406H23.2,0.013361515,0.013361515
BIRC2,0.013355588,0.013355588
FMOD,0.0133541105,0.0133541105
RP3-395M20.12,0.013348232,0.013348232
TGM2,0.013345813,0.013345813
RP11-10C24.3,0.013341828,0.013341828
CDK8,0.013341518,0.013341518
AC093375.1,0.013339265,0.013339265
RP11-89F3.2,0.013334606,0.013334606
RP11-355F16.1,0.013333807,0.013333807
AC096772.6,0.0133319115,0.0133319115
TP53BP2,0.0133296,0.0133296
PPP6R2,0.01331938,0.01331938
C11orf49,0.0133171175,0.0133171175
RNASE6,0.0133167785,0.0133167785
IGFBP4,0.013314148,0.013314148
RP11-412D9.4,0.013313885,0.013313885
RGCC,0.013312259,0.013312259
KBTBD4,0.013307971,0.013307971
RASL11B,0.013302195,0.013302195
DIABLO,0.013299673,0.013299673
TYW3,0.013292776,0.013292776
DNAJC27,0.0132925995,0.0132925995
RP11-327J17.9,0.013290596,0.013290596
ADAMTS5,0.01328996,0.01328996
ARHGAP22,0.01328791,0.01328791
DHX32,0.01328487,0.01328487
TSPAN33,0.013283947,0.013283947
RP4-761J14.10,0.013282618,0.013282618
SNAPC1,0.013280487,0.013280487
RBPJ,0.013280224,0.013280224
VPS37B,0.01327647,0.01327647
ADO,0.01327607,0.01327607
CCDC7.1,0.013273537,0.013273537
CCNB1IP1,0.013270751,0.013270751
PRAME,0.013263918,0.013263918
DOCK11,0.013262745,0.013262745
SLC39A10,0.013258258,0.013258258
AC010894.3,0.013257867,0.013257867
ANKUB1,0.0132569885,0.0132569885
RP11-47P18.2,0.013256895,0.013256895
RP11-3B12.2,0.013253641,0.013253641
RP11-517B11.4,0.013251638,0.013251638
ZNF521,0.0132486075,0.0132486075
RP11-73M18.10,0.013245876,0.013245876
ITPR3,0.013245854,0.013245854
LINC00882,0.013244415,0.013244415
SYNGR1,0.0132439835,0.0132439835
PDCD11,0.013239495,0.013239495
TBX20,0.013239092,0.013239092
REEP2,0.013237236,0.013237236
EIF2D,0.0132340565,0.0132340565
C11orf52,0.013232472,0.013232472
PSMA8,0.013230349,0.013230349
C9orf43,0.013230285,0.013230285
MFSD5,0.013227041,0.013227041
EXOC3,0.013226502,0.013226502
DERL2,0.013220333,0.013220333
METTL9,0.013215634,0.013215634
STK17A,0.013214968,0.013214968
ZIK1,0.013213193,0.013213193
PYGO2,0.013212903,0.013212903
PITRM1-AS1,0.013211355,0.013211355
FPR3,0.013210184,0.013210184
