gene_symbol,wilcoxon_score,log2fc,pval,pval_adj
SLC7A13,-0.5006036,-1.3033272,0.6166501049058217,1.0
MAG,-0.5007135,-1.6917899,0.6165727371302474,1.0
CTD-2589M5.4,-0.50078,-1.322268,0.6165259586803236,1.0
CTC-321K16.1,-0.5008746,-2.2852926,0.6164593920319228,1.0
AP000350.10,-0.5008797,-2.015449,0.6164557939245376,1.0
RP11-881M11.4,-0.5009487,-1.8552306,0.6164072203766247,1.0
IGHV3-43,-0.50112766,-1.6177758,0.6162812967771929,1.0
RP11-147L13.12,-0.501235,-1.252333,0.6162057480368104,1.0
AL773572.7,-0.5014446,-1.1035349,0.6160582598321209,1.0
ZNF812P,-0.5016619,-2.158554,0.6159053920793438,1.0
RP11-713P17.3,-0.501713,-1.9256064,0.6158694256174739,1.0
IL1RAPL2,-0.5021194,-1.1508029,0.6155835250699386,1.0
SH3GLB2,-0.50318533,-0.38043502,0.614833987651606,1.0
MS4A8,-0.5035764,-0.84840584,0.6145590782688836,1.0
ZNF295-AS1,-0.50413364,-1.7377967,0.6141674708456146,1.0
ZNF442,-0.5044097,-1.0136418,0.6139735042374359,1.0
TMEM9B-AS1,-0.5044199,-0.8628922,0.6139663208075807,1.0
RP11-368I7.4,-0.50560594,-1.7562127,0.6131332944974932,1.0
CTC-329D1.2,-0.5060865,-0.9891159,0.612795917328198,1.0
RP11-51J9.5,-0.50837934,-0.5424186,0.6111873280831495,1.0
ZMAT2,-0.50848925,-0.26981866,0.6111102632431992,1.0
XXbac-BPG299F13.17,-0.5089238,-0.8541515,0.6108056304745053,1.0
DUSP16,-0.5090286,-0.30509892,0.6107321702989958,1.0
CCDC183,-0.5094504,-0.6000819,0.6104365775102575,1.0
LRRC37A3,-0.5095577,-1.0225329,0.6103613458479037,1.0
CTB-113D17.1,-0.5096651,-0.53522944,0.6102861183009587,1.0
PPP1R3E,-0.5098849,-0.44183594,0.6101320937864516,1.0
PTPN6,-0.51001275,-0.43262404,0.6100425525857203,1.0
GATA2,-0.51265574,-0.4423229,0.6081921504853726,1.0
ZNF417,-0.51268643,-0.91543734,0.6081706904886586,1.0
RP11-400D2.2,-0.51403606,-0.44659746,0.6072267849439397,1.0
RP11-265N7.1,-0.5144578,-0.3745897,0.6069319486492872,1.0
LINC01547,-0.5152272,-0.62800366,0.6063942605793058,1.0
FBXL22,-0.51618576,-0.56563824,0.6057246815727622,1.0
CCDC114,-0.5162471,-1.2807719,0.6056818397888406,1.0
RP11-355F16.1,-0.51626754,-0.79480815,0.605667559495702,1.0
DEFB126,-0.5163238,-1.3486128,0.6056282894669316,1.0
WNT10B,-0.5165078,-1.6522518,0.6054997773452365,1.0
RP11-78L16.1,-0.5165641,-1.6135247,0.6054605121888686,1.0
ASCL1,-0.51677364,-5.071524,0.6053141702916351,1.0
GABRQ,-0.5169986,-1.5487081,0.6051571380833658,1.0
MATK,-0.51719284,-1.1167947,0.605021534053152,1.0
EML5,-0.5172082,-1.0213661,0.6050108290520085,1.0
RP5-884G6.2,-0.51848114,-1.3739754,0.6041226101455672,1.0
LA16c-380H5.3,-0.5189438,-0.61704206,0.6037999287444583,1.0
RP11-284F21.7,-0.5199075,-2.3326683,0.6031280731566075,1.0
ANKS1B,-0.520705,-0.30077326,0.6025723092130639,1.0
CHST1,-0.52081233,-0.6650243,0.6024975124518135,1.0
TNFRSF10C,-0.52099895,-0.6901303,0.6023675185088122,1.0
NBPF11,-0.5219703,-0.46346444,0.6016910418872032,1.0
SLC16A11,-0.5228521,-0.6623096,0.6010771692810984,1.0
CUX1,-0.5230515,-0.21348488,0.6009384199010082,1.0
HSPA2,-0.5249865,-0.2592503,0.5995925915914246,1.0
ZFP36,-0.52500695,-0.039741017,0.5995783761254159,1.0
ABCA5,-0.5251833,-0.13244624,0.5994557740662307,1.0
PUF60,-0.52616996,-0.07800259,0.5987701228038331,1.0
CSGALNACT1,-0.5294929,-0.40695462,0.5964635548811965,1.0
CTD-2012K14.8,-0.53039265,-0.70201916,0.5958397040910053,1.0
CCL28,-0.5306457,-0.11747966,0.5956642996690434,1.0
FGF10,-0.531203,-1.0287054,0.5952781386322568,1.0
GLOD5,-0.53149694,-0.7615874,0.5950744758700306,1.0
POTEC,-0.5315583,-0.43865564,0.5950319763495227,1.0
GPR137C,-0.5316835,-0.33083647,0.5949452107984314,1.0
KCNC2,-0.5318267,-1.1834298,0.5948460572435459,1.0
SORCS1,-0.5322893,-1.510298,0.5945256304208475,1.0
CYP2B6,-0.53231233,-1.6736709,0.594509699654173,1.0
AJ006998.2,-0.53253984,-2.4889705,0.5943521725768747,1.0
SLC22A31,-0.5328696,-1.7566216,0.5941238806904361,1.0
PCDHB5,-0.5329462,-1.0851011,0.5940707953018887,1.0
CTD-2031P19.5,-0.5329667,-2.3249774,0.5940566395646649,1.0
RP13-582O9.7,-0.5330101,-0.85226375,0.5940265591353182,1.0
PIGC,-0.5330638,-0.24569914,0.5939894019197725,1.0
RP11-95I16.6,-0.5331916,-3.2675843,0.5939009366384306,1.0
RP11-390F4.6,-0.5342882,-1.0959936,0.59314215238301,1.0
AC005042.4,-0.5345617,-0.8631088,0.5929529677240664,1.0
C1orf101,-0.53591645,-1.0506147,0.5920162928187815,1.0
RP11-617F23.1,-0.53822464,-0.80068475,0.5904219773242263,1.0
RP1-34B20.21,-0.5391116,-0.22705151,0.5898098484493706,1.0
FAM151B,-0.5402593,-0.77398425,0.589018219797331,1.0
DHX58,-0.5418722,-0.52083,0.5879065377984347,1.0
BRWD1-AS2,-0.5421789,-0.9309598,0.5876952342690905,1.0
UPRT,-0.54237574,-0.6207969,0.5875596663440694,1.0
IGHV1-18,-0.544321,-0.116653584,0.5862206115429947,1.0
MPC1,-0.5451134,-0.17223094,0.5856755418681234,1.0
MTMR7,-0.5456272,-0.62850595,0.5853222515006875,1.0
EMC10,-0.54573965,-0.13601077,0.5852449275147162,1.0
RASGEF1C,-0.547079,-1.0202228,0.584324434136582,1.0
STK32B,-0.5472733,-0.43907046,0.5841909834242645,1.0
INHA,-0.5477436,-0.96512556,0.5838679509860918,1.0
RP11-444D3.1,-0.5478714,-2.2968094,0.5837801848077652,1.0
RP13-870H17.3,-0.5480606,-2.0122237,0.5836503021419667,1.0
TIGD6,-0.5481092,-0.64887625,0.5836169560620764,1.0
CRNKL1,-0.5484261,-0.316057,0.583399350817121,1.0
SSX1,-0.54854625,-2.0505095,0.5833168812938605,1.0
RP11-367J11.3,-0.54857695,-1.2224733,0.5832958261162576,1.0
PRR29,-0.54929775,-1.0753853,0.5828011314629229,1.0
CYP4F35P,-0.54945624,-0.9198102,0.5826923950634058,1.0
C4orf36,-0.5503023,-0.49973896,0.5821120432442274,1.0
JARID2,-0.55061924,-0.25438985,0.5818947000207624,1.0
PRUNE,-0.5507624,-0.39160028,0.5817965574479621,1.0
AC005013.5,-0.5516341,-1.3185036,0.5811991063313746,1.0
HIST1H4B,-0.5518283,-0.955554,0.5810659891973864,1.0
AKT2,-0.5524162,-0.34642997,0.5806632216637584,1.0
CYP4F22,-0.5527306,-0.545907,0.5804478822580217,1.0
ZNF418,-0.55296326,-0.70344704,0.5802885901939501,1.0
STK16,-0.5531191,-0.24754617,0.580181823466327,1.0
RP4-758J18.10,-0.55338496,-0.77636796,0.5799998161792921,1.0
SLC16A10,-0.5535614,-0.75056857,0.5798790761180546,1.0
MRPL38,-0.55500555,-0.4809791,0.5788908511765418,1.0
MIEF2,-0.5590928,-0.3521872,0.5760983831313408,1.0
RP11-158I9.8,-0.5596091,-0.5623202,0.5757460663609368,1.0
CTD-2034I4.2,-0.5597063,0.036228746,0.5756798003217043,1.0
SHROOM1,-0.5598775,-0.54561603,0.575562971607235,1.0
FUT6,-0.5599798,-0.7879802,0.5754932284608467,1.0
EIF2S3L,-0.56086165,-0.61181194,0.574891859618105,1.0
CTA-276F8.1,-0.56089234,-0.5326071,0.5748709477905563,1.0
ZNF66,-0.5621934,-0.504468,0.5739842692220349,1.0
RP11-16E12.2,-0.5631417,-1.2997322,0.5733383952410742,1.0
RP1-127D3.4,-0.5632772,-2.7598796,0.5732461556696395,1.0
CYP4A11,-0.56342286,-3.8090825,0.573146962476507,1.0
SFXN1,-0.56403637,-0.34594613,0.572729396262139,1.0
ZNF114,-0.56415904,-1.7729061,0.5726459003511344,1.0
MAST1,-0.5659662,-0.47469857,0.5714167450815044,1.0
PPP1R3F,-0.5661451,-0.75619644,0.5712951148592054,1.0
FRAT1,-0.567528,-1.3276327,0.5703555027635605,1.0
FBXO8,-0.56771713,-0.45909306,0.5702270363950188,1.0
DNAJC28,-0.56772995,-1.3858564,0.5702183567324723,1.0
RP4-565E6.1,-0.5686297,-1.5058854,0.569607466828471,1.0
C4orf33,-0.5710785,-0.45640433,0.5679464578293894,1.0
SETD7,-0.5711577,-0.39789987,0.5678927478388966,1.0
RP11-867G23.8,-0.5718862,-0.62413913,0.5673990763713219,1.0
STOX1,-0.57200634,-0.56736803,0.567317683630459,1.0
ZNF256,-0.5727067,-0.60285544,0.5668432926417483,1.0
UBR7,-0.57422507,-0.4483724,0.5658155218543417,1.0
LYRM7,-0.5763568,-0.328544,0.5643740021429653,1.0
HDDC3,-0.57642585,-0.33638245,0.5643273637950277,1.0
PIEZO2,-0.5769652,-0.54632425,0.5639629576578027,1.0
ZNF528,-0.57714415,-0.53475696,0.563842089669177,1.0
ZNF607,-0.5773333,-0.74359673,0.5637143285096784,1.0
RP11-430H10.1,-0.57856536,-0.9740211,0.5628824959918797,1.0
PKHD1L1,-0.5788823,-2.2624633,0.5626685934100556,1.0
GPR141,-0.57903564,-1.2807392,0.5625651062484232,1.0
CCDC65,-0.5792785,-1.6020076,0.5624012703708645,1.0
EVPLL,-0.5793424,-1.253505,0.5623581594961252,1.0
TSPAN31,-0.5798587,-0.39486143,0.5620098821851112,1.0
SGK3,-0.579869,-0.5230771,0.5620029866572042,1.0
USF2,-0.579961,-0.36350203,0.5619409287458113,1.0
CTD-2523D13.2,-0.5800325,-0.79458445,0.5618926637710386,1.0
RP11-353N14.2,-0.58011436,-1.2030916,0.5618375062532897,1.0
KCTD3,-0.5801527,-0.35647568,0.5618116520677755,1.0
RP11-471M2.3,-0.58022684,-1.6014237,0.5617616689398568,1.0
LDHD,-0.5803086,-0.67569846,0.5617065176383949,1.0
STXBP4,-0.58103967,-0.41200215,0.5612137191619793,1.0
CTB-58E17.1,-0.5817963,-0.7292684,0.5607039103572673,1.0
WI2-87327B8.2,-0.5819445,-1.0433536,0.5606040416716949,1.0
PPP1R26-AS1,-0.58265513,-0.82365423,0.5601254803748685,1.0
FGF12,-0.5827216,-1.3061627,0.560080732971125,1.0
XXbac-BPG294E21.9,-0.58286726,-1.3377837,0.559982638957764,1.0
IGHV3-23,-0.58311266,-0.0761446,0.5598174468178535,1.0
RP11-319G6.1,-0.5838412,-0.6202709,0.5593271719168658,1.0
HOXC12,-0.584015,-0.70817184,0.5592102248451083,1.0
KRT6A,-0.58439076,-0.50105214,0.5589574533645769,1.0
FLJ21408,-0.5844495,-0.6519713,0.5589179091057637,1.0
SLC9A2,-0.5848534,-1.2979199,0.5586462939723661,1.0
RP3-395M20.8,-0.58496845,-0.9587765,0.5585689469674504,1.0
LRRC73,-0.5853365,-0.7148252,0.5583214715273701,1.0
RP11-102N12.3,-0.5863487,-0.8519243,0.5576411890296995,1.0
SCCPDH,-0.58797187,-0.2071365,0.5565511747543853,1.0
CTD-2192J16.22,-0.5882045,-0.49144295,0.5563950531202118,1.0
HSPBP1,-0.58857,-0.29621077,0.5561497622800433,1.0
RP3-467N11.1,-0.5888307,-0.39859706,0.5559748318230522,1.0
GPX2,-0.5896819,-0.22421174,0.5554039223141279,1.0
ALAD,-0.5899861,-0.5600535,0.5551999730681471,1.0
CCDC96,-0.5910341,-0.9023716,0.5544975711338931,1.0
MAP9,-0.59133315,-0.24924782,0.5542972093522345,1.0
MARCH9,-0.5925933,-0.65889424,0.5534533391966563,1.0
IGHV3-73,-0.5940222,-0.6900717,0.5524972586958663,1.0
C20orf196,-0.5945999,-0.54536045,0.5521109518729088,1.0
ZNF582-AS1,-0.5949398,-1.1844747,0.5518836740230127,1.0
GRIK4,-0.59497565,-3.2316456,0.5518597527123348,1.0
RP5-1011O1.3,-0.5953284,-2.1944022,0.5516239841924897,1.0
VDAC1,-0.5958575,0.020041995,0.5512704242422948,1.0
CTD-3088G3.8,-0.59586006,-1.4406468,0.5512687164936693,1.0
BMP4,-0.5965502,-0.7496071,0.550807719547925,1.0
PEBP4,-0.5973119,-0.86950946,0.5502991358138802,1.0
ABHD12B,-0.5988763,-1.2171149,0.5492553874710275,1.0
NR2F2,-0.5994616,-0.32402632,0.5488650857720134,1.0
ZNF585B,-0.6004662,-0.7775771,0.5481955858891283,1.0
CCDC126,-0.6005812,-0.3569883,0.5481189513495228,1.0
ZNF396,-0.60061187,-0.76430345,0.5480985163663481,1.0
ZNF829,-0.600732,-0.92815936,0.548018482973831,1.0
TSNAXIP1,-0.6013583,-1.2123172,0.5476013811740541,1.0
ZNF718,-0.60273093,-0.6846598,0.5466877116359606,1.0
NPEPPS,-0.60372525,-0.21550883,0.5460263260462916,1.0
PPP2R1A,-0.604694,-0.077791154,0.5453823243920037,1.0
ZNF571,-0.60585964,-0.61762923,0.5446079832581321,1.0
SIDT1-AS1,-0.6066801,-0.3697069,0.5440632156566098,1.0
ZNF630,-0.6078074,-0.68509966,0.5433152387444508,1.0
DLX4,-0.60786873,-0.47737363,0.5432745472113403,1.0
FAM111B,-0.6090931,-0.50911593,0.5424627295152442,1.0
KCNK16,-0.60995454,-2.4172316,0.5418919385664072,1.0
AOC1,-0.6101794,-1.3888309,0.5417429386560066,1.0
KCNK15-AS1,-0.6104402,-0.95935875,0.5415702598027231,1.0
ITGAL,-0.61066,-0.84250873,0.541424689180912,1.0
ENPP3,-0.61076224,-0.7747711,0.5413569885724382,1.0
ZNF468,-0.6107725,-0.5130978,0.5413502187441008,1.0
MAPK4,-0.6125515,-1.3224944,0.5401729126596151,1.0
RGMB-AS1,-0.61279184,-1.1413101,0.5400140069117195,1.0
KIAA1161,-0.61307555,-0.74518794,0.5398263930152984,1.0
SPAG8,-0.6131599,-1.5379691,0.539770622203364,1.0
ZNF155,-0.6142514,-0.796102,0.5390492419176243,1.0
SPTBN4,-0.6151537,-0.9078086,0.5384532433870699,1.0
BRPF3,-0.61550385,-0.38550672,0.538222024243342,1.0
LINC00473,-0.61581314,-0.69597995,0.5380178502369553,1.0
TMEM91,-0.6165493,-0.4815024,0.5375320387955828,1.0
THAP8,-0.6168433,-0.36505425,0.5373381131673606,1.0
RP11-774O3.3,-0.61940706,-0.8160119,0.5356482361785115,1.0
BBS1,-0.62060845,-0.66888666,0.5348572918277728,1.0
PEX12,-0.62097394,-0.85138977,0.534616759733527,1.0
SLC27A5,-0.6227658,-0.36724463,0.5334384379498527,1.0
TACR1,-0.6232591,-0.34473625,0.5331142518695517,1.0
ALDH3A2,-0.6233869,-0.29000783,0.5330302820906847,1.0
APOBR,-0.6262958,-0.9627092,0.5311209404194732,1.0
LYPLA2,-0.62720066,-0.23653884,0.530527705798137,1.0
C2orf50,-0.6272288,-1.8804492,0.5305092773443684,1.0
RIPPLY3,-0.62788826,-0.6955704,0.5300771395623257,1.0
MPP2,-0.6294577,-1.4376501,0.5290494383503933,1.0
SRCIN1,-0.6304495,-0.61026466,0.5284005346699292,1.0
MCIDAS,-0.63090193,-1.4962962,0.5281046488746732,1.0
FUT3,-0.63090706,-0.46370873,0.5281013060147719,1.0
FNTB,-0.6310451,-0.5407223,0.5280110528731581,1.0
CFAP45,-0.6312521,-0.9281469,0.5278756879004783,1.0
PIAS4,-0.6313084,-0.48153013,0.5278389251602549,1.0
TRAPPC2,-0.6327909,-0.41462514,0.5268701966133688,1.0
ZNF346,-0.6330542,-0.46424323,0.5266982587303574,1.0
CEPT1,-0.63332766,-0.49259928,0.5265196739935569,1.0
CTC1,-0.6335859,-0.62620956,0.5263511317323928,1.0
MFAP3,-0.63391817,-0.63325095,0.5261342367251969,1.0
PPP1R1A,-0.6339948,-0.22178832,0.5260841905183418,1.0
RP11-98G7.1,-0.6350147,-0.6954949,0.5254188074055988,1.0
NALT1,-0.6376782,-1.2593821,0.523683172812279,1.0
CORO2A,-0.6377319,-0.4898139,0.5236482238657151,1.0
TAF1A-AS1,-0.6385115,-0.8332393,0.523140766922824,1.0
GUCY2D,-0.6410216,-0.8460236,0.5215086384050562,1.0
RGS5.1,-0.64120054,-0.87562937,0.5213923953517401,1.0
SLC2A8,-0.6414127,-0.44541433,0.5212545815835898,1.0
ABCC12,-0.64174753,-1.1878426,0.5210371064439744,1.0
BRDT,-0.64212584,-2.5797617,0.5207914655581527,1.0
ERICH3,-0.6429285,-2.5840535,0.5202705061430597,1.0
HRH2,-0.6432915,-1.2082583,0.5200350012729893,1.0
ZNF547,-0.6440174,-0.8783637,0.5195641564994127,1.0
TRPM2-AS,-0.64438546,-0.7301032,0.5193255023792251,1.0
XXbac-B135H6.18,-0.6444468,-1.2462673,0.5192857321946771,1.0
OPRL1,-0.64487624,-1.0376252,0.5190073849314751,1.0
RP11-18H7.1,-0.6475295,-0.63809144,0.5172893068183101,1.0
RP11-379F12.3,-0.6490785,-0.97784305,0.5162876300537411,1.0
MAGI3,-0.6509343,-0.34543952,0.5150889269117973,1.0
AC113404.1,-0.6544106,-0.7781987,0.5128473187860731,1.0
TESK2,-0.6545665,-0.75021726,0.5127468953114425,1.0
ZNF497,-0.6547505,-1.0345198,0.5126283758735665,1.0
AC018890.6,-0.6552132,-0.55873734,0.5123304942557025,1.0
FXYD1,-0.65522087,-0.7815447,0.512325557751846,1.0
ACYP1,-0.6552822,-0.4880809,0.5122860666139248,1.0
IGLV1-47,-0.65665483,0.06721161,0.5114028677028342,1.0
AC233755.2,-0.65676224,-1.2706164,0.5113338242317347,1.0
LINC01489,-0.65693605,-1.544443,0.511222049885379,1.0
LINC01522,-0.65734756,-2.886293,0.5109574585661469,1.0
CAPSL,-0.6573629,-1.5249993,0.5109475994031953,1.0
ARSF,-0.6573808,-4.3334656,0.5109360971720462,1.0
AK7,-0.6574217,-0.7304928,0.510909806866034,1.0
IGHGP,-0.6574805,-1.735895,0.5108720157895391,1.0
MLXIPL,-0.6577156,-0.7674559,0.510720866091706,1.0
CTD-2600O9.1,-0.65811694,-2.715893,0.5104629798342495,1.0
TUBA3E,-0.658255,-0.8521983,0.510374295841097,1.0
LMO1,-0.65874064,-1.4972223,0.5100623236255339,1.0
AC007383.3,-0.65958416,-1.0011963,0.5095207143490952,1.0
RP13-977J11.2,-0.65980655,-1.442402,0.5093779766197811,1.0
RPS6KA6,-0.6598117,-0.5256534,0.5093746955389049,1.0
PGAM1,-0.66019255,0.06308348,0.5091302861427942,1.0
EFNA3,-0.6603178,-0.43197408,0.5090499233238839,1.0
RP11-401P9.5,-0.6604124,-1.354557,0.5089892455992651,1.0
RP11-442J21.2,-0.6606782,-1.2453842,0.5088187122929815,1.0
SRRM3,-0.6612405,-1.0896745,0.5084580674528112,1.0
GSTM2,-0.6612738,-0.5572525,0.508436760816244,1.0
CFAP70,-0.66212493,-0.6298976,0.507891142757955,1.0
ZNF517,-0.66238314,-0.9435267,0.5077257157493154,1.0
C6orf141,-0.6623959,-0.35124773,0.5077175270282173,1.0
DPY19L2,-0.662424,-0.9487594,0.5076995120858229,1.0
MRPS11,-0.66370463,-0.23892394,0.5068793691285813,1.0
RNF212,-0.66457886,-0.5330684,0.5063199111888188,1.0
HECTD4,-0.6655476,-0.54962647,0.505700306674028,1.0
STX17-AS1,-0.6660946,-0.68264604,0.5053506272204396,1.0
C4orf47,-0.6674851,-0.46987176,0.5044622960748752,1.0
SLC41A2,-0.67062914,-0.43220547,0.5024567929680401,1.0
RP13-401N8.1,-0.6706573,-0.8287875,0.5024388766153364,1.0
SLC1A1,-0.6722574,-1.011178,0.5014198302064234,1.0
RP11-1055B8.4,-0.6724721,-1.1471004,0.5012831724935425,1.0
RIMS4,-0.67247725,-1.5621871,0.5012799189789396,1.0
WDR72,-0.673193,-1.1193644,0.5008245373530691,1.0
GRM4,-0.67359173,-1.1663907,0.5005709198761384,1.0
ZNF749,-0.67370164,-0.5041879,0.5005010244684802,1.0
SCEL,-0.6737553,-0.85326093,0.5004668913828937,1.0
TMEM151A,-0.67385244,-1.3879071,0.5004051298897589,1.0
SIAH2,-0.6742256,-0.45522246,0.5001678733363846,1.0
MYRIP,-0.6744506,-1.9971838,0.5000248982166726,1.0
RP11-663N22.1,-0.67652106,-1.2003479,0.4987098963438471,1.0
TRIM41,-0.67653894,-0.3197646,0.49869854014786685,1.0
PMEL,-0.6773748,-1.1643981,0.4981681968019025,1.0
SPTSSA,-0.6775844,-0.040488414,0.4980352525727809,1.0
SALL2,-0.678249,-0.9834617,0.4976138469411058,1.0
HIST1H4J,-0.67909247,-0.7768201,0.4970792594464143,1.0
TMEM108,-0.6808102,-0.53869647,0.49599159158075534,1.0
ERGIC3,-0.68103516,0.015022546,0.4958492529812275,1.0
SON,-0.6810556,-0.052853037,0.4958363141896428,1.0
PPP1R26,-0.6821266,-0.3558537,0.49515889691990644,1.0
TDRD5,-0.6841485,-0.6239039,0.4938813983890612,1.0
CCBL2,-0.6844629,-0.4388407,0.49368290675359006,1.0
GRAMD1C,-0.6854419,-0.43688637,0.49306511290307264,1.0
EFHC2,-0.68616015,-0.79048336,0.49261211255960313,1.0
C6orf203,-0.68734366,-0.49538365,0.49186619679009347,1.0
RP13-379L11.1,-0.68796223,-0.79543346,0.4914765642122928,1.0
VSIG2,-0.6879801,-0.41939607,0.49146529631504743,1.0
PDZD2,-0.68824595,-0.3349801,0.4912979038960238,1.0
LDLRAD4-AS1,-0.6885808,-1.7902546,0.4910870974115068,1.0
RP1-276N6.2,-0.6886371,-2.127107,0.49105169956176775,1.0
ARL14,-0.6903752,-1.3906986,0.4899582604749314,1.0
LINC00853,-0.6906436,-1.128033,0.48978953744728226,1.0
TINF2,-0.6908353,-0.37346286,0.48966904014485657,1.0
HSD17B4,-0.69109607,-0.3571858,0.4895051894226593,1.0
LINS1,-0.6919421,-0.43513617,0.48897368113157724,1.0
DNASE1L2,-0.69234085,-1.0315094,0.4887232895959923,1.0
HIST1H3E,-0.69240224,-0.7486705,0.48868477395542564,1.0
DHDH,-0.6929518,-0.86447436,0.4883398109907383,1.0
ARRDC4,-0.693302,-0.20945053,0.4881200658896494,1.0
LINC00893,-0.6974761,-0.55361897,0.485504879868379,1.0
SLC25A45,-0.69783396,-0.2668104,0.4852810288146834,1.0
OSCP1,-0.6982225,-0.4206013,0.4850380538141863,1.0
ZNF117,-0.7006355,-0.58152646,0.4835305275712648,1.0
ATPAF2,-0.7012771,-0.44381446,0.4831301200495337,1.0
CTD-2384A14.1,-0.70239407,-0.94559765,0.4824334260219354,1.0
FANCD2OS,-0.7047917,-1.7059112,0.4809398506760849,1.0
FAM166B,-0.70491445,-2.8104973,0.4808634881691456,1.0
SCUBE1,-0.70515215,-1.7180853,0.48071555460607174,1.0
ATP6V1G2,-0.7058142,-1.116791,0.4803036982840182,1.0
PLA2G4F,-0.7058193,-1.4257001,0.4803005186748146,1.0
CYP21A2,-0.706057,-0.94618416,0.4801526795180683,1.0
TLE2,-0.7065018,-0.5612731,0.4798761438660545,1.0
RP11-166B2.1,-0.70717406,-1.3153429,0.47945832673185707,1.0
LRRN2,-0.7081965,-0.77610624,0.4788232441375174,1.0
BZRAP1,-0.7087307,-0.37762266,0.47849159630550686,1.0
S100A12,-0.70914227,-1.1188895,0.4782362020011296,1.0
SUSD6,-0.70999855,-0.39510632,0.4777050303712659,1.0
WDR31,-0.7119131,-0.6762212,0.47651859385524553,1.0
CAMSAP3,-0.7119847,-0.44111416,0.47647427240955786,1.0
DHX40,-0.7120971,-0.3588902,0.4764046289865379,1.0
SLC22A18,-0.71257514,-0.3455563,0.47610870666744054,1.0
AC006273.5,-0.7129509,-1.647575,0.4758761539854789,1.0
TP53INP2,-0.7138992,-0.16543457,0.4752895123361801,1.0
TRAFD1,-0.71700233,-0.47174692,0.47337265823726116,1.0
NOS1AP,-0.7191418,-0.39831468,0.47205355161544815,1.0
DCD,-0.7198473,-1.4203663,0.47161902186785964,1.0
RP11-328K4.1,-0.7198831,-2.975812,0.47159698638217074,1.0
ZNF486,-0.72000575,-0.36920375,0.4715214404551914,1.0
CKMT1B,-0.7201259,-0.6555099,0.4714474748680426,1.0
GALNTL6,-0.7202946,-1.6899995,0.4713436191007536,1.0
AC012485.2,-0.7203023,-2.9594598,0.4713388986838899,1.0
CFAP46,-0.720356,-1.0748241,0.4713058564959044,1.0
DHRS7B,-0.72046334,-0.35828853,0.4712397759528979,1.0
THBD,-0.72243667,-0.40774468,0.4700260633747062,1.0
TKFC,-0.722838,-0.47955036,0.46977944472339717,1.0
COQ7,-0.7231396,-0.30223775,0.4695941351127071,1.0
NDUFB7,-0.72371215,0.0040757176,0.46924247212045855,1.0
CTA-363E6.2,-0.7237735,-1.3777786,0.46920480258284736,1.0
LINC00649,-0.7239422,-0.7633518,0.46910121997864507,1.0
PKN3,-0.7240291,-0.75452024,0.46904786417991706,1.0
C1QTNF3,-0.72536594,-1.1315238,0.46822754958085744,1.0
GRIN1,-0.72642165,-0.9630855,0.46758032948184114,1.0
XXbac-B135H6.15,-0.72692776,-0.6283758,0.46727021586898454,1.0
RP11-279O9.4,-0.72896755,-0.8641316,0.46602152074527814,1.0
RP11-707G18.1,-0.7307517,-0.42617264,0.46493082479230663,1.0
RNF14,-0.7313166,-0.46124566,0.4645857859567768,1.0
NAGS,-0.7313166,-0.5708246,0.4645857859567768,1.0
CFAP44,-0.7329193,-0.62433434,0.463607650764186,1.0
CH507-154B10.1,-0.733681,-0.7914698,0.4631431660426877,1.0
TDRD9,-0.7337679,-0.48283908,0.4630901876326201,1.0
IGHV3-48,-0.7364161,-0.8800038,0.46147752497629824,1.0
FAM83E,-0.7365925,-0.60027355,0.46137022944574624,1.0
RP11-284F21.10,-0.7392329,-1.960592,0.4597655736959627,1.0
RAB33B,-0.7392636,-0.55872357,0.45974695134710586,1.0
PUDP,-0.73939395,-0.4839333,0.45966781107552424,1.0
C21orf33,-0.7396649,-0.55912215,0.4595033478557209,1.0
RP11-572O17.1,-0.74037296,-0.80517304,0.4590737269333697,1.0
CTC-338M12.5,-0.7414133,-0.69989794,0.4584428873460773,1.0
CRYBB2,-0.7421239,-1.3560658,0.4580122740186069,1.0
HES2,-0.7424562,-0.65149117,0.457810985972131,1.0
ZNF793,-0.74261975,-0.3979382,0.4577119085578729,1.0
CTD-2287O16.5,-0.7438595,-1.0523758,0.4569614788140113,1.0
SLC44A5,-0.74429405,-0.90109146,0.4566986052774248,1.0
POTEI,-0.7445701,-0.91096514,0.45653164742081254,1.0
AL022341.3,-0.7458226,-1.0451808,0.4557745845410429,1.0
SERPINA3,-0.7460936,-1.5640546,0.455610904734399,1.0
ZNF20,-0.747277,-0.9419028,0.45489635162969744,1.0
FBXL5,-0.74792886,-0.39146295,0.45450307698355596,1.0
COPG2,-0.7479953,-0.47450486,0.45446298915910366,1.0
CTNNBIP1,-0.7481768,-0.28849834,0.45435352871278956,1.0
CTC-338M12.9,-0.75004786,-0.8638691,0.453225873681286,1.0
CH17-262H11.1,-0.75045687,-0.8112547,0.45297960226059364,1.0
MAPK15,-0.7505284,-0.8616868,0.4529365125314546,1.0
HIST1H4D,-0.751101,-1.0585225,0.4525918780306596,1.0
ABCC2,-0.75114954,-0.773224,0.45256265245680627,1.0
CECR2,-0.75135916,-0.74652344,0.45243653326285693,1.0
CFAP99,-0.7515764,-2.0158494,0.4523058209157721,1.0
PLPPR3,-0.75186783,-2.8736348,0.45213054609964143,1.0
